loan_id,customer_id,loan_type,principal_amount,interest_rate_pct,term_months,origination_date,monthly_payment,credit_score_at_origination,dti_ratio,status,days_past_due
LN701585,CUST110278,BNPL,345.81,15.24,36,2021-01-24,12.03,561,0.48,Paid Off,0
LN701586,CUST105461,Personal,28966.71,13.11,12,2026-01-19,2588.72,697,0.05,Current,0
LN701587,CUST110854,Auto,16956.25,12.54,60,2021-12-22,381.83,647,0.25,Current,0
LN701588,CUST110713,Auto,5566.54,8.57,24,2025-05-21,253.21,726,0.41,Current,0
LN701589,CUST103136,Personal,7771.93,11.7,36,2025-01-28,257.03,671,0.51,Current,0
LN701590,CUST100231,Debt Consolidation,2915.95,14.97,36,2022-07-13,101.04,597,0.45,Paid Off,0
LN701591,CUST101407,Debt Consolidation,19684.84,13.78,36,2025-03-05,670.68,537,0.47,Default,159
LN701592,CUST104999,Personal,6175.61,13.66,12,2026-04-19,553.5,639,0.38,Current,0
LN701593,CUST108922,Personal,26356.48,13.21,36,2026-06-14,890.72,598,0.57,Current,0
LN701594,CUST100595,Personal,3656.38,11.47,36,2023-04-28,120.52,653,0.34,Current,0
LN701595,CUST108133,Personal,30346.42,16.79,12,2025-09-19,2764.71,642,0.53,Current,0
LN701596,CUST102780,Debt Consolidation,13408.78,11.34,24,2022-02-05,627.07,660,0.52,Current,0
LN701597,CUST107481,BNPL,874.94,17.93,12,2025-12-29,80.19,540,0.51,Late,19
LN701598,CUST103741,Auto,21065.09,7.03,60,2021-09-19,417.41,792,0.41,Late,29
LN701599,CUST102829,BNPL,1459.8,13.17,36,2026-03-21,49.31,625,0.38,Current,0
LN701600,CUST103140,Personal,12561.69,10.62,24,2024-09-27,583.26,672,0.34,Late,62
LN701601,CUST105562,BNPL,1006.24,13.1,6,2024-05-18,174.17,672,0.47,Current,0
LN701602,CUST101339,Personal,3547.14,16.72,36,2023-06-08,125.97,635,0.5,Current,0
LN701603,CUST100176,BNPL,433.16,14.09,36,2022-05-23,14.82,640,0.33,Paid Off,0
LN701604,CUST107264,Personal,27455.99,13.36,24,2025-01-17,1309.96,573,0.46,Current,0
LN701605,CUST105620,Personal,10318.27,18.31,6,2026-04-26,1812.71,615,0.41,Current,0
LN701606,CUST110643,Personal,19934.96,15.21,24,2022-03-17,968.57,611,0.5,Paid Off,0
LN701607,CUST110114,Personal,32804.42,13.59,24,2022-07-08,1568.69,560,0.48,Current,0
LN701608,CUST104456,Personal,5929.27,11.14,24,2025-03-09,276.74,753,0.21,Current,0
LN701609,CUST110224,Auto,5031.23,11.48,6,2022-12-10,866.84,677,0.69,Paid Off,0
LN701610,CUST109477,Auto,25876.42,10.18,12,2026-02-13,2277.12,631,0.45,Current,0
LN701611,CUST104817,Personal,9849.87,10.78,48,2021-03-17,253.52,716,0.41,Current,0
LN701612,CUST101706,Debt Consolidation,17681.06,13.94,36,2021-03-16,603.78,566,0.31,Late,37
LN701613,CUST105477,Personal,7284.87,8.33,12,2021-03-22,634.81,749,0.41,Current,0
LN701614,CUST105996,Personal,20864.73,18.45,12,2024-06-02,1917.35,593,0.43,Paid Off,0
LN701615,CUST100992,Personal,27716.63,8.08,12,2021-02-18,2412.05,778,0.42,Current,0
LN701616,CUST107148,Auto,24273.47,9.06,36,2021-09-05,772.57,704,0.53,Late,86
LN701617,CUST106186,Personal,13804.15,13.74,24,2022-05-15,661.08,543,0.47,Current,0
LN701618,CUST103357,Personal,27735.2,14.8,48,2021-04-19,769.08,570,0.64,Paid Off,0
LN701619,CUST105079,Auto,13680.1,11.22,12,2023-06-23,1210.47,643,0.24,Current,0
LN701620,CUST105963,Personal,12017.63,11.92,48,2022-12-31,316,589,0.53,Current,0
LN701621,CUST104803,Debt Consolidation,19663.84,13.36,12,2023-01-29,1759.64,635,0.49,Paid Off,0
LN701622,CUST108072,Personal,19239.43,18.21,48,2023-02-06,567.27,525,0.58,Default,160
LN701623,CUST101802,Auto,10662.83,9.44,12,2023-08-01,934.66,684,0.6,Paid Off,0
LN701624,CUST104019,Personal,14930.24,9.34,24,2024-01-20,684.42,734,0.53,Current,0
LN701625,CUST104942,Personal,34864.82,14.21,24,2025-08-04,1677.42,566,0.46,Current,0
LN701626,CUST101252,Auto,5880.14,13.5,36,2021-04-07,199.54,656,0.25,Paid Off,0
LN701627,CUST104017,Personal,10939.98,13.48,6,2025-01-16,1895.68,710,0.35,Paid Off,0
LN701628,CUST108616,Personal,26809.53,15.4,36,2024-02-04,934.62,659,0.55,Current,0
LN701629,CUST107678,Debt Consolidation,10449.67,13.17,36,2024-08-30,352.95,625,0.52,Current,0
LN701630,CUST104250,Personal,4411.55,12.5,24,2023-01-13,208.7,691,0.51,Current,0
LN701631,CUST107783,Personal,13415.24,18.65,6,2023-07-30,2359.06,517,0.43,Default,258
LN701632,CUST107246,BNPL,1271.4,11.8,48,2026-04-07,33.36,677,0.26,Current,0
LN701633,CUST104668,Auto,23207.23,13.71,12,2022-08-06,2080.54,587,0.58,Late,25
LN701634,CUST101505,Auto,19942.63,11.95,60,2023-12-22,443.11,599,0.56,Current,0
LN701635,CUST108942,BNPL,360.25,14.71,24,2023-11-08,17.42,570,0.55,Late,17
LN701636,CUST110492,Auto,21899.16,9.34,48,2022-11-27,548.5,692,0.24,Current,0
LN701637,CUST105335,Debt Consolidation,19079.35,13.33,36,2022-09-21,645.9,578,0.47,Paid Off,0
LN701638,CUST103915,Personal,16862.35,18.37,36,2022-07-27,612.75,634,0.39,Paid Off,0
LN701639,CUST106592,Personal,22123.26,8.01,24,2022-10-24,1000.68,791,0.31,Current,0
LN701640,CUST102590,Personal,34927.84,16.76,24,2024-08-11,1722.89,524,0.52,Late,23
LN701641,CUST105788,BNPL,811.64,14.96,48,2025-01-09,22.57,606,0.49,Current,0
LN701642,CUST109619,Personal,29404.74,8.98,12,2022-01-07,2571.22,749,0.31,Current,0
LN701643,CUST100938,BNPL,543.41,9.33,24,2024-04-25,24.91,708,0.45,Current,0
LN701644,CUST110980,Personal,6327.36,16.81,6,2021-01-12,1106.86,711,0.53,Paid Off,0
LN701645,CUST108215,Personal,21306.44,7.19,36,2024-10-02,659.73,733,0.38,Current,0
LN701646,CUST104920,Personal,2231.81,11.24,24,2023-03-12,104.27,601,0.44,Paid Off,0
LN701647,CUST105499,Auto,29339.1,15.5,48,2024-07-26,823.98,563,0.56,Default,204
LN701648,CUST104741,Personal,30948.46,5.85,24,2024-04-04,1369.56,735,0.13,Late,16
LN701649,CUST103073,Personal,13955.41,11.93,24,2022-08-26,656.47,596,0.27,Paid Off,0
LN701650,CUST106627,Personal,14237.83,6.92,24,2025-08-29,636.95,784,0.25,Current,0
LN701651,CUST103403,Auto,31017.68,10.31,12,2023-10-18,2731.42,579,0.55,Current,0
LN701652,CUST102808,Personal,24500.69,14.29,6,2025-12-13,4255.32,621,0.33,Paid Off,0
LN701653,CUST107557,BNPL,1460.34,6.59,36,2026-05-28,44.82,725,0.4,Current,0
LN701654,CUST105050,Auto,18140.41,14.62,12,2023-03-22,1634.07,606,0.45,Current,0
LN701655,CUST105789,Personal,3720.14,19.17,24,2024-04-17,187.83,555,0.52,Current,0
LN701656,CUST100758,Personal,14080.27,13.21,24,2021-07-21,670.79,609,0.37,Paid Off,0
LN701657,CUST107009,Debt Consolidation,25355.74,15.04,24,2021-01-13,1229.9,584,0.3,Late,17
LN701658,CUST110354,Personal,14079.07,14.82,24,2026-06-01,681.44,572,0.55,Default,251
LN701659,CUST106614,Debt Consolidation,8516.95,11.92,48,2023-11-24,223.95,653,0.3,Current,0
LN701660,CUST110969,Debt Consolidation,23386.5,12.61,36,2026-04-28,783.6,609,0.45,Current,0
LN701661,CUST109400,Personal,9259.51,15.88,60,2022-04-23,224.58,548,0.51,Current,0
LN701662,CUST110373,BNPL,924.99,5.66,24,2022-12-18,40.85,832,0.2,Current,0
LN701663,CUST102312,BNPL,1154.75,9.96,24,2022-10-15,53.26,647,0.4,Paid Off,0
LN701664,CUST101054,BNPL,236.72,9.76,12,2024-07-13,20.79,778,0.56,Current,0
LN701665,CUST102593,Debt Consolidation,17986.03,11.46,36,2024-05-23,592.77,659,0.22,Current,0
LN701666,CUST100796,Debt Consolidation,25702.74,11.71,48,2025-04-11,673.2,619,0.52,Current,0
LN701667,CUST110122,Debt Consolidation,34342.46,13.38,36,2021-12-03,1163.43,726,0.21,Paid Off,0
LN701668,CUST103817,Debt Consolidation,24666.87,4.08,12,2024-01-31,2101.28,694,0.32,Paid Off,0
LN701669,CUST102294,Debt Consolidation,5728.33,8.81,24,2025-10-16,261.2,695,0.47,Current,0
LN701670,CUST109198,Debt Consolidation,28812.37,16.36,36,2023-06-14,1018.09,593,0.45,Paid Off,0
LN701671,CUST100491,BNPL,606.53,12.08,12,2026-04-16,53.91,744,0.46,Current,0
LN701672,CUST103372,BNPL,1460.57,13.48,12,2024-03-31,130.78,585,0.55,Paid Off,0
LN701673,CUST101954,Debt Consolidation,1939.68,11.7,36,2021-09-23,64.15,777,0.26,Current,0
LN701674,CUST110246,BNPL,158.77,7.79,6,2023-03-16,27.07,772,0.25,Current,0
LN701675,CUST102517,BNPL,681.29,10.69,60,2021-01-21,14.71,680,0.33,Current,0
LN701676,CUST103022,BNPL,1281.77,13.43,60,2022-07-01,29.45,686,0.39,Current,0
LN701677,CUST100432,Personal,20041.78,10.73,6,2021-04-04,3445.61,624,0.36,Current,0
LN701678,CUST104072,Personal,33551.59,16.35,12,2021-12-19,3049.72,561,0.25,Current,0
LN701679,CUST110669,BNPL,534.11,11.45,48,2021-03-21,13.92,676,0.45,Paid Off,0
LN701680,CUST110420,Personal,8954.44,8.81,36,2023-12-18,283.96,787,0.26,Late,34
LN701681,CUST110157,Personal,7720.32,14.81,48,2022-05-23,214.12,617,0.57,Paid Off,0
LN701682,CUST109428,Auto,33841.2,11.2,36,2021-03-12,1111.13,682,0.39,Paid Off,0
LN701683,CUST106741,Auto,24751.21,9.55,36,2021-11-06,793.43,676,0.22,Paid Off,0
LN701684,CUST110567,Personal,30224.19,14,60,2025-07-13,703.26,669,0.59,Late,66
LN701685,CUST103701,Personal,9118.73,12.1,36,2025-08-13,303.31,719,0.27,Current,0
LN701686,CUST104422,Personal,6170.36,13.91,24,2023-07-30,295.99,615,0.26,Paid Off,0
LN701687,CUST105495,Personal,13618.25,12.09,36,2022-09-18,452.91,666,0.52,Current,0
LN701688,CUST107446,Personal,2617.99,12,36,2024-09-01,86.95,635,0.59,Current,0
LN701689,CUST101605,Personal,8813.51,9.12,60,2023-03-22,183.47,733,0.32,Current,0
LN701690,CUST108799,BNPL,662.69,15.68,24,2023-04-09,32.35,578,0.68,Late,25
LN701691,CUST104408,Personal,5652.34,13.19,48,2025-05-12,152.17,639,0.46,Current,0
LN701692,CUST104975,Personal,22147.02,14.67,24,2021-12-30,1070.37,621,0.49,Current,0
LN701693,CUST104322,Debt Consolidation,5228.86,12.82,24,2021-04-25,248.15,669,0.32,Current,0
LN701694,CUST108128,BNPL,1240.08,8.82,36,2024-05-29,39.33,693,0.21,Current,0
LN701695,CUST102817,Debt Consolidation,19929.82,15.92,36,2021-01-09,699.89,586,0.66,Paid Off,0
LN701696,CUST106605,Personal,8744.33,13.15,24,2026-06-26,416.34,638,0.32,Current,0
LN701697,CUST103467,Auto,30684.67,15.62,12,2021-11-14,2778.53,614,0.7,Default,119
LN701698,CUST102498,Personal,12813.88,9.02,6,2023-03-12,2192.18,607,0.48,Paid Off,0
LN701699,CUST109998,Debt Consolidation,15319.42,10.95,12,2024-12-03,1353.6,638,0.59,Current,0
LN701700,CUST110956,Personal,17440.37,10.97,12,2026-03-15,1541.16,708,0.42,Current,0
LN701701,CUST100730,Personal,28056.32,15.09,36,2023-03-11,973.82,679,0.42,Current,0
LN701702,CUST110327,BNPL,902.96,12.01,12,2022-07-05,80.23,600,0.67,Paid Off,0
LN701703,CUST110332,BNPL,554.24,15.07,24,2023-11-01,26.89,678,0.35,Paid Off,0
LN701704,CUST110968,Personal,14306.48,11.9,48,2024-08-10,376.04,747,0.28,Current,0
LN701705,CUST107473,Personal,11132.6,12.64,36,2026-02-04,373.17,633,0.44,Current,0
LN701706,CUST107028,Debt Consolidation,6406.46,10.9,24,2026-05-06,298.29,693,0.51,Current,0
LN701707,CUST100945,Personal,4171.83,11.71,6,2021-09-26,719.24,609,0.55,Current,0
LN701708,CUST108707,Debt Consolidation,10181.19,7.95,48,2022-06-13,248.31,764,0.39,Current,0
LN701709,CUST101684,Auto,11995.67,12.02,24,2024-01-21,564.79,626,0.5,Paid Off,0
LN701710,CUST104651,BNPL,1283.61,14.1,24,2026-05-16,61.69,620,0.37,Late,19
LN701711,CUST100636,BNPL,1262.26,12.91,24,2025-05-16,59.96,608,0.51,Current,0
LN701712,CUST101074,BNPL,1433.24,10.69,36,2025-10-19,46.71,627,0.37,Current,0
LN701713,CUST107134,Personal,19277.93,14.47,48,2025-11-05,531.35,584,0.56,Default,266
LN701714,CUST108934,Debt Consolidation,32587.21,10.6,6,2021-04-19,5600.35,704,0.41,Paid Off,0
LN701715,CUST103352,Personal,21837.11,14.94,24,2025-03-16,1058.19,586,0.64,Current,0
LN701716,CUST107781,Personal,33974.92,15.24,12,2025-05-21,3070.37,641,0.56,Late,35
LN701717,CUST104916,Debt Consolidation,27551.81,17.76,12,2026-05-03,2522.8,570,0.61,Current,0
LN701718,CUST110797,Personal,33294.86,13.56,36,2021-07-26,1130.84,655,0.39,Current,0
LN701719,CUST104890,Personal,29289.92,8.73,36,2021-08-17,927.74,736,0.32,Paid Off,0
LN701720,CUST105271,Debt Consolidation,14421.36,15.2,60,2024-01-22,344.6,636,0.3,Current,0
LN701721,CUST108349,Auto,33857.67,15.37,36,2025-03-16,1179.83,557,0.28,Current,0
LN701722,CUST104389,Personal,28619.84,9.36,24,2022-02-17,1312.22,663,0.4,Current,0
LN701723,CUST101862,Debt Consolidation,33317.43,12.7,6,2025-01-16,5760.4,678,0.39,Current,0
LN701724,CUST102156,Personal,13958.21,12.51,24,2023-11-15,660.39,614,0.33,Current,0
LN701725,CUST101244,Personal,18432.79,15.56,24,2026-01-24,898.66,630,0.45,Current,0
LN701726,CUST101395,Personal,1747.74,11.41,12,2022-05-11,154.8,616,0.36,Late,25
LN701727,CUST105497,Auto,10491.18,14.57,48,2021-02-13,289.7,626,0.31,Paid Off,0
LN701728,CUST102735,Personal,9790,13.52,36,2022-07-19,332.32,650,0.38,Paid Off,0
LN701729,CUST108868,Personal,27498.32,13.16,48,2024-03-08,739.9,598,0.45,Default,241
LN701730,CUST103901,Personal,23315.56,15.9,6,2024-08-04,4068.11,613,0.54,Paid Off,0
LN701731,CUST104474,Debt Consolidation,8004.08,9.29,48,2026-01-31,200.29,717,0.29,Current,0
LN701732,CUST109338,Personal,3545.09,14,6,2025-09-09,615.21,576,0.67,Late,48
LN701733,CUST107406,Personal,23084.01,10.98,24,2021-08-03,1075.68,672,0.65,Paid Off,0
LN701734,CUST103507,Personal,26338.88,15.04,36,2023-04-06,913.56,575,0.27,Default,116
LN701735,CUST106715,Auto,16445.59,9.33,12,2021-11-17,1440.71,751,0.5,Paid Off,0
LN701736,CUST109393,Personal,33681.61,13.55,48,2023-05-01,912.81,618,0.47,Current,0
LN701737,CUST109858,Auto,10396.41,12.03,24,2023-05-22,489.54,606,0.37,Current,0
LN701738,CUST104201,Personal,32032.3,14.46,6,2021-05-06,5566.12,631,0.54,Paid Off,0
LN701739,CUST102663,Auto,12088.61,11.07,36,2025-12-03,396.17,705,0.32,Current,0
LN701740,CUST106302,Personal,23031.8,16.63,36,2023-06-13,816.91,605,0.5,Paid Off,0
LN701741,CUST101614,Personal,27802.34,11.65,12,2023-09-14,2465.65,708,0.23,Current,0
LN701742,CUST102848,Personal,11546.87,11.16,36,2022-06-13,378.91,605,0.21,Late,51
LN701743,CUST110251,Debt Consolidation,7872.6,14.07,12,2025-07-10,707.12,631,0.45,Late,54
LN701744,CUST106456,Auto,18918.65,12.71,36,2023-08-25,634.8,646,0.24,Current,0
LN701745,CUST100513,BNPL,615.56,16.12,12,2022-10-26,55.89,570,0.59,Paid Off,0
LN701746,CUST109652,BNPL,564.72,11.39,12,2021-08-06,50.01,649,0.32,Paid Off,0
LN701747,CUST106219,Personal,20522.84,9.43,12,2023-03-18,1798.85,754,0.29,Current,0
LN701748,CUST102120,BNPL,463.59,10.63,12,2022-04-29,40.89,654,0.41,Current,0
LN701749,CUST109506,Auto,6149.34,8.8,24,2025-01-10,280.37,705,0.34,Current,0
LN701750,CUST106664,Personal,28085.13,15.59,6,2026-03-11,4895.99,591,0.74,Current,0
LN701751,CUST110568,Personal,15202.88,15.5,12,2023-10-17,1375.78,697,0.38,Current,0
LN701752,CUST107976,Auto,13203.7,14.7,6,2026-01-15,2295.93,662,0.64,Current,0
LN701753,CUST109232,BNPL,1191.73,9.53,6,2023-06-01,204.18,644,0.47,Paid Off,0
LN701754,CUST101953,BNPL,171.64,19.61,36,2022-04-20,6.34,551,0.53,Default,195
LN701755,CUST110467,Auto,2274.02,17.19,24,2025-12-30,112.64,537,0.45,Current,0
LN701756,CUST106480,Personal,19953.72,9.69,36,2021-03-17,640.95,737,0.37,Current,0
LN701757,CUST106210,Auto,19753.41,10.39,6,2025-01-25,3392.72,664,0.42,Current,0
LN701758,CUST108355,Personal,30075.54,19.88,60,2021-08-03,794.81,554,0.48,Default,183
LN701759,CUST107485,BNPL,719.64,10.98,12,2024-02-29,63.6,583,0.47,Paid Off,0
LN701760,CUST102868,Auto,13373.53,11.36,24,2025-07-07,625.55,685,0.32,Late,15
LN701761,CUST100904,Personal,14621.91,10.46,24,2022-03-18,677.84,718,0.32,Paid Off,0
LN701762,CUST110185,Debt Consolidation,31350.69,18.93,24,2026-01-29,1579.28,534,0.42,Current,0
LN701763,CUST108757,BNPL,1131.79,11.05,6,2023-10-07,194.76,660,0.35,Paid Off,0
LN701764,CUST106380,Debt Consolidation,21342.46,15.43,48,2022-10-03,598.64,641,0.55,Current,0
LN701765,CUST109339,Auto,16891.28,18.8,36,2022-05-06,617.46,648,0.63,Paid Off,0
LN701766,CUST102383,Auto,5974.93,18.62,6,2024-04-02,1050.6,571,0.63,Default,233
LN701767,CUST102612,BNPL,1366.26,15.02,24,2024-06-09,66.26,605,0.38,Current,0
LN701768,CUST109175,Debt Consolidation,23474.89,14.32,60,2024-05-22,550.12,551,0.43,Default,251
LN701769,CUST106949,Debt Consolidation,1724.07,12.78,6,2024-05-26,298.15,643,0.6,Paid Off,0
LN701770,CUST100387,Auto,34566.86,12.28,24,2023-09-01,1631.71,648,0.63,Paid Off,0
LN701771,CUST102825,Auto,16696.01,9.43,24,2024-08-11,766.05,756,0.52,Current,0
LN701772,CUST107600,BNPL,589.6,15.6,36,2023-04-06,20.61,586,0.48,Paid Off,0
LN701773,CUST108093,Personal,23638.64,14.92,24,2023-06-28,1145.26,625,0.53,Current,0
LN701774,CUST105479,Auto,1554.4,10.68,12,2024-08-02,137.15,683,0.36,Current,0
LN701775,CUST104271,BNPL,1067.45,15.79,48,2024-09-20,30.14,657,0.49,Current,0
LN701776,CUST110704,Personal,26908.65,10.36,24,2024-03-03,1246.17,685,0.32,Paid Off,0
LN701777,CUST105435,Personal,19965.57,18.74,12,2021-02-19,1837.48,519,0.28,Paid Off,0
LN701778,CUST110714,Personal,17918.52,11.89,48,2023-07-29,470.9,659,0.32,Current,0
LN701779,CUST104990,Auto,20299.18,8.26,36,2025-12-17,638.54,780,0.15,Current,0
LN701780,CUST105227,Personal,19885.87,7.51,48,2021-10-29,480.91,801,0.28,Current,0
LN701781,CUST110418,Auto,20805.9,14.53,60,2023-05-28,489.85,559,0.52,Current,0
LN701782,CUST104252,Personal,18717.39,11.73,24,2024-02-07,878.73,617,0.21,Paid Off,0
LN701783,CUST102923,Debt Consolidation,13511.81,9.76,60,2023-07-03,285.49,712,0.27,Current,0
LN701784,CUST103218,Debt Consolidation,24675.2,10.68,12,2023-04-01,2177.15,664,0.4,Current,0
LN701785,CUST100104,Debt Consolidation,15953.61,14.51,48,2023-08-04,440.05,591,0.53,Current,0
LN701786,CUST103250,Debt Consolidation,32690.33,13.72,48,2026-02-20,888.73,647,0.36,Current,0
LN701787,CUST108543,Personal,23513.66,15.37,36,2023-11-10,819.38,550,0.58,Current,0
LN701788,CUST109644,Personal,23817.67,14.66,36,2021-05-14,821.69,625,0.53,Paid Off,0
LN701789,CUST105705,Personal,33033.65,10.25,12,2021-12-09,2908.02,714,0.46,Paid Off,0
LN701790,CUST107151,Personal,27166.68,8.73,60,2024-10-02,560.38,657,0.44,Late,15
LN701791,CUST103019,Personal,19461.22,10.44,48,2021-10-23,497.71,649,0.45,Late,52
LN701792,CUST106852,Debt Consolidation,11707.11,17,24,2024-05-03,578.83,536,0.48,Current,0
LN701793,CUST100455,Auto,23662.63,9.05,24,2022-01-12,1081.56,709,0.46,Paid Off,0
LN701794,CUST106104,Personal,24374.24,10.11,6,2025-10-14,4183,728,0.41,Paid Off,0
LN701795,CUST104706,Auto,18438.3,11.2,12,2024-12-27,1631.33,580,0.32,Current,0
LN701796,CUST102505,Personal,7913.38,13.82,36,2025-06-06,269.77,626,0.46,Current,0
LN701797,CUST107611,Auto,30874.94,11.68,24,2023-04-20,1448.78,713,0.48,Paid Off,0
LN701798,CUST108421,BNPL,665.9,10.03,12,2022-12-31,58.55,696,0.41,Late,78
LN701799,CUST109617,Personal,5889.2,7.31,24,2023-06-14,264.5,761,0.27,Late,35
LN701800,CUST101326,Debt Consolidation,10684.2,14.7,36,2021-06-02,368.8,623,0.65,Current,0
LN701801,CUST108458,Personal,32461.21,16.02,60,2022-12-30,789.74,547,0.49,Default,179
LN701802,CUST102833,Auto,2972.84,11.32,60,2024-12-14,65.11,565,0.56,Current,0
LN701803,CUST101784,Auto,19355.79,16.66,60,2023-03-18,477.51,526,0.56,Default,232
LN701804,CUST105901,BNPL,179.62,12.05,36,2022-02-05,5.97,663,0.43,Current,0
LN701805,CUST104947,BNPL,1266.24,11.58,36,2024-07-27,41.8,667,0.38,Current,0
LN701806,CUST106647,BNPL,928.76,10.21,24,2024-11-27,42.95,735,0.24,Current,0
LN701807,CUST104190,Personal,26016.53,14.32,48,2026-03-22,715.12,668,0.65,Current,0
LN701808,CUST106617,Debt Consolidation,22363.03,11.77,24,2023-12-01,1050.31,698,0.37,Current,0
LN701809,CUST103815,BNPL,1242.93,9.15,24,2026-01-09,56.87,844,0.28,Current,0
LN701810,CUST108283,Auto,16193.76,16.5,24,2023-03-10,796.77,559,0.48,Default,96
LN701811,CUST109567,Personal,14074.36,16.01,6,2021-04-10,2456.47,567,0.28,Current,0
LN701812,CUST109616,Personal,29071.79,11.09,36,2025-07-16,953.01,724,0.68,Current,0
LN701813,CUST108311,Debt Consolidation,22446.3,6.24,24,2021-01-04,997.26,695,0.64,Paid Off,0
LN701814,CUST108372,BNPL,1498.61,14.01,12,2025-12-07,134.56,649,0.37,Current,0
LN701815,CUST108352,BNPL,1324.65,12.81,6,2024-07-01,229.1,695,0.3,Paid Off,0
LN701816,CUST109725,BNPL,274.69,12.76,60,2024-04-04,6.22,627,0.36,Current,0
LN701817,CUST109692,BNPL,956.15,17.15,60,2026-03-05,23.84,559,0.59,Current,0
LN701818,CUST103460,Personal,22785.18,15.45,60,2026-01-06,547.45,587,0.47,Current,0
LN701819,CUST101001,Personal,5555.63,12.38,24,2026-05-08,262.51,608,0.38,Default,259
LN701820,CUST104332,Personal,15062.34,12.17,12,2022-06-28,1339.47,557,0.46,Current,0
LN701821,CUST100458,Personal,11613.69,10.71,24,2024-05-17,539.73,679,0.42,Current,0
LN701822,CUST103628,Personal,25408.02,8,24,2025-06-05,1149.14,667,0.26,Late,86
LN701823,CUST100395,Debt Consolidation,4653.44,13.34,48,2021-11-05,125.63,633,0.47,Paid Off,0
LN701824,CUST107365,BNPL,459.62,13.66,48,2021-10-28,12.48,577,0.31,Current,0
LN701825,CUST105280,BNPL,1454.75,10.15,48,2022-05-05,37,708,0.12,Current,0
LN701826,CUST103527,BNPL,1168.88,15.34,48,2025-12-12,32.73,537,0.55,Late,59
LN701827,CUST107220,Personal,27327.25,11.09,36,2022-06-04,895.82,578,0.49,Default,229
LN701828,CUST108605,Personal,27455.47,12.05,48,2022-09-14,723.68,735,0.34,Current,0
LN701829,CUST109500,Personal,14216.99,17.17,36,2023-03-10,508.08,599,0.5,Late,29
LN701830,CUST109994,Auto,16226.19,11.76,36,2023-11-08,537.08,635,0.17,Current,0
LN701831,CUST107321,Personal,23115.64,10.15,48,2025-08-02,587.94,673,0.31,Current,0
LN701832,CUST109715,Auto,10654.82,8.92,36,2022-07-10,338.42,691,0.3,Paid Off,0
LN701833,CUST102324,Personal,15281.32,12.67,24,2025-07-20,724.14,682,0.33,Current,0
LN701834,CUST106066,Personal,20530.29,11.79,12,2023-11-21,1822.08,623,0.3,Paid Off,0
LN701835,CUST110797,Personal,3105.31,12.15,12,2022-08-01,276.12,655,0.17,Current,0
LN701836,CUST108406,Personal,19118.58,12.77,36,2025-05-26,642.06,662,0.41,Late,70
LN701837,CUST105624,Personal,13668.17,19.48,12,2021-12-27,1262.75,503,0.55,Late,88
LN701838,CUST107995,Auto,13905.09,12.39,24,2021-03-11,657.1,632,0.46,Current,0
LN701839,CUST107666,Personal,26955.91,9.39,60,2024-02-06,564.68,731,0.48,Late,45
LN701840,CUST103056,Personal,11763.53,14.44,12,2023-09-25,1058.65,637,0.32,Current,0
LN701841,CUST100892,Auto,4138.36,14.59,36,2024-11-14,142.63,623,0.05,Default,211
