ticket_id,customer_id,ticket_date,category,channel,priority,resolution_hours,resolved,satisfaction_score
TCK502357,CUST101308,2022-09-17,Complaint,In-App Chat,Medium,9.8,TRUE,4
TCK502358,CUST104246,2025-03-31,Billing,In-App Chat,Urgent,37.8,TRUE,4
TCK502359,CUST103151,2022-04-06,Complaint,Phone,Medium,14.6,TRUE,2
TCK502360,CUST105629,2024-04-19,Loan Inquiry,In-App Chat,High,1.9,TRUE,4
TCK502361,CUST101943,2024-04-03,Card Issue,Email,Medium,9.4,TRUE,5
TCK502362,CUST108199,2024-02-09,Billing,In-App Chat,High,2.4,TRUE,4
TCK502363,CUST110441,2021-09-10,General,In-App Chat,Medium,1.2,TRUE,4
TCK502364,CUST101538,2025-01-14,Fraud/Dispute,Phone,Medium,3.1,TRUE,3
TCK502365,CUST106931,2025-07-30,General,Email,Medium,8.5,TRUE,2
TCK502366,CUST108170,2024-01-20,Login/Access,Phone,Medium,3.4,TRUE,3
TCK502367,CUST105343,2023-03-21,Billing,Email,Low,7.7,TRUE,3
TCK502368,CUST107666,2022-07-17,Fraud/Dispute,Phone,Medium,10.4,TRUE,4
TCK502369,CUST102201,2023-06-25,Loan Inquiry,Phone,Medium,5.5,TRUE,5
TCK502370,CUST107109,2025-11-16,General,Phone,Medium,39.3,TRUE,4
TCK502371,CUST107868,2023-12-17,General,Twitter/X,Urgent,13.2,TRUE,4
TCK502372,CUST108002,2022-12-23,Complaint,Phone,Low,14.8,TRUE,1
TCK502373,CUST104910,2024-09-07,General,Email,High,10.7,TRUE,3
TCK502374,CUST103905,2025-06-19,Login/Access,Email,Urgent,9.2,TRUE,5
TCK502375,CUST101261,2021-08-07,Card Issue,Email,Medium,6.3,TRUE,4
TCK502376,CUST101544,2024-06-19,Loan Inquiry,Email,Medium,5.4,TRUE,5
TCK502377,CUST108712,2023-09-25,Login/Access,Twitter/X,High,4.4,TRUE,1
TCK502378,CUST108995,2023-12-04,General,Email,Medium,11.8,TRUE,5
TCK502379,CUST110294,2023-01-26,Billing,Email,Medium,8.1,TRUE,3
TCK502380,CUST108577,2024-10-18,Billing,Twitter/X,High,16.6,TRUE,3
TCK502381,CUST109722,2025-02-06,Login/Access,In-App Chat,Urgent,3.4,TRUE,4
TCK502382,CUST101635,2026-05-03,Billing,Phone,Medium,30.2,TRUE,5
TCK502383,CUST101343,2022-04-05,Loan Inquiry,In-App Chat,High,13.5,TRUE,4
TCK502384,CUST105810,2024-07-21,Loan Inquiry,Phone,High,5.2,TRUE,5
TCK502385,CUST110385,2021-01-25,Fraud/Dispute,In-App Chat,Medium,12.2,FALSE,1
TCK502386,CUST109583,2025-05-13,Complaint,Phone,Low,9.4,TRUE,4
TCK502387,CUST100249,2021-10-08,Card Issue,In-App Chat,High,6.7,TRUE,4
TCK502388,CUST109720,2024-08-05,General,Twitter/X,Medium,14.4,FALSE,2
TCK502389,CUST101670,2022-02-10,Complaint,In-App Chat,Medium,10.8,TRUE,2
TCK502390,CUST110097,2023-04-15,General,Phone,Medium,3.5,TRUE,3
TCK502391,CUST106593,2025-06-23,Complaint,Email,Low,4.8,TRUE,4
TCK502392,CUST106054,2025-03-26,Loan Inquiry,In-App Chat,Low,10,TRUE,1
TCK502393,CUST103379,2023-01-19,Billing,Phone,Medium,29.4,FALSE,2
TCK502394,CUST108922,2023-06-10,Billing,Email,Medium,2.6,TRUE,4
TCK502395,CUST102255,2024-03-01,Complaint,Phone,Urgent,2.2,FALSE,2
TCK502396,CUST106601,2024-07-08,Loan Inquiry,Email,Low,4,TRUE,3
TCK502397,CUST107147,2023-09-23,Billing,In-App Chat,Urgent,12.3,TRUE,4
TCK502398,CUST102070,2023-03-14,Complaint,Twitter/X,High,15.5,TRUE,5
TCK502399,CUST106639,2023-10-14,Fraud/Dispute,Email,Medium,4.8,TRUE,5
TCK502400,CUST106986,2024-08-03,Billing,Twitter/X,Low,4.7,TRUE,3
TCK502401,CUST104282,2023-03-02,Fraud/Dispute,Email,Low,10.8,TRUE,4
TCK502402,CUST108161,2024-07-07,General,Email,High,15.6,TRUE,5
TCK502403,CUST106805,2025-07-17,Complaint,Phone,Low,6.7,TRUE,3
TCK502404,CUST107037,2022-05-15,Fraud/Dispute,Email,Low,8.3,TRUE,4
TCK502405,CUST104099,2025-10-24,General,Email,Medium,5.9,TRUE,5
TCK502406,CUST110419,2021-04-05,General,Phone,Low,8.1,TRUE,5
TCK502407,CUST101292,2024-11-28,Billing,Phone,High,14.1,TRUE,5
TCK502408,CUST109807,2021-10-29,Card Issue,Email,High,12,TRUE,5
TCK502409,CUST109147,2023-02-20,Complaint,Phone,High,18.2,TRUE,4
TCK502410,CUST102561,2022-08-12,Card Issue,In-App Chat,Urgent,5.3,TRUE,5
TCK502411,CUST100057,2025-05-27,Login/Access,Phone,Medium,8.3,TRUE,3
TCK502412,CUST109523,2023-05-01,Complaint,Email,Medium,13.6,TRUE,5
TCK502413,CUST102359,2024-11-02,Complaint,Email,Urgent,15.3,TRUE,3
TCK502414,CUST101398,2023-09-12,Fraud/Dispute,In-App Chat,Medium,8.3,TRUE,4
TCK502415,CUST108519,2021-12-23,Billing,Phone,Medium,22.9,TRUE,4
TCK502416,CUST106882,2021-10-03,Loan Inquiry,Email,Low,7.4,TRUE,4
TCK502417,CUST106884,2026-04-11,Loan Inquiry,Email,Medium,6,TRUE,5
TCK502418,CUST102741,2024-12-23,General,In-App Chat,Medium,24.9,TRUE,4
TCK502419,CUST110551,2022-05-13,Card Issue,Email,Low,20.4,TRUE,5
TCK502420,CUST109698,2021-06-11,Login/Access,In-App Chat,High,23.7,TRUE,4
TCK502421,CUST100968,2021-01-18,Billing,In-App Chat,Medium,0.6,TRUE,5
TCK502422,CUST110536,2021-03-19,General,Email,Medium,3.7,TRUE,4
TCK502423,CUST103679,2024-02-18,Login/Access,Phone,Medium,18.8,TRUE,5
TCK502424,CUST110609,2023-06-12,Billing,In-App Chat,High,12.9,TRUE,4
TCK502425,CUST104742,2023-04-27,Loan Inquiry,In-App Chat,Low,24.6,TRUE,3
TCK502426,CUST104875,2024-04-18,General,Phone,Medium,2.8,TRUE,3
TCK502427,CUST102121,2021-12-05,General,In-App Chat,High,8.6,TRUE,5
TCK502428,CUST102468,2023-03-07,Billing,Email,Medium,6.1,TRUE,4
TCK502429,CUST102560,2021-04-24,General,Twitter/X,Low,25.1,TRUE,3
TCK502430,CUST107097,2022-12-16,General,In-App Chat,Medium,5.5,TRUE,4
TCK502431,CUST107177,2022-10-19,Billing,In-App Chat,Medium,16.9,TRUE,4
TCK502432,CUST105088,2025-03-17,Fraud/Dispute,Email,High,24.1,TRUE,3
TCK502433,CUST104259,2021-11-05,Complaint,Email,High,6.6,TRUE,2
TCK502434,CUST105756,2024-06-25,Complaint,Phone,Medium,0.9,TRUE,5
TCK502435,CUST104677,2025-01-22,Login/Access,In-App Chat,Medium,43.9,TRUE,4
TCK502436,CUST101563,2024-07-17,Billing,In-App Chat,High,17.5,TRUE,2
TCK502437,CUST110705,2021-04-08,Billing,Phone,Low,9.5,FALSE,3
TCK502438,CUST107085,2024-07-30,Login/Access,Twitter/X,Low,3.7,TRUE,5
TCK502439,CUST102124,2024-08-28,Login/Access,Phone,Low,4.7,TRUE,5
TCK502440,CUST102616,2024-10-19,Complaint,Twitter/X,High,8.7,TRUE,3
TCK502441,CUST109816,2023-04-18,General,Phone,Low,11.4,TRUE,5
TCK502442,CUST102086,2022-03-06,Card Issue,In-App Chat,Low,19.6,TRUE,5
TCK502443,CUST107039,2021-10-29,Fraud/Dispute,Email,Low,11.1,TRUE,1
TCK502444,CUST106659,2021-11-08,Complaint,Phone,High,19.2,TRUE,3
TCK502445,CUST105622,2025-08-01,Login/Access,In-App Chat,Urgent,9,TRUE,4
TCK502446,CUST101118,2021-03-15,Loan Inquiry,In-App Chat,Medium,1,TRUE,3
TCK502447,CUST110438,2026-01-11,General,In-App Chat,Urgent,8.2,TRUE,4
TCK502448,CUST100839,2022-02-08,General,In-App Chat,Low,16.5,TRUE,5
TCK502449,CUST108346,2022-06-23,Login/Access,Twitter/X,Low,7.2,TRUE,5
TCK502450,CUST107437,2021-11-02,General,Email,Medium,18.6,TRUE,5
TCK502451,CUST103976,2023-11-22,General,Email,Low,1,TRUE,1
TCK502452,CUST110284,2022-07-07,General,Email,Medium,8.6,TRUE,5
TCK502453,CUST102148,2024-05-25,Card Issue,In-App Chat,Medium,1.9,TRUE,2
TCK502454,CUST108528,2024-06-15,Fraud/Dispute,Phone,Medium,5.3,TRUE,3
TCK502455,CUST109739,2024-09-12,General,In-App Chat,Low,11.4,TRUE,4
TCK502456,CUST102680,2023-04-18,Login/Access,Twitter/X,High,0.7,TRUE,4
TCK502457,CUST108866,2024-11-09,Complaint,In-App Chat,Low,23,TRUE,5
TCK502458,CUST103103,2021-05-15,Card Issue,Email,Medium,5.9,TRUE,4
TCK502459,CUST103112,2021-03-25,Card Issue,In-App Chat,Low,5.5,TRUE,4
TCK502460,CUST108728,2023-10-03,Loan Inquiry,Twitter/X,Low,21.6,TRUE,4
TCK502461,CUST104268,2024-02-09,Card Issue,In-App Chat,Medium,13.4,TRUE,5
TCK502462,CUST105693,2023-04-03,General,In-App Chat,High,18.5,TRUE,4
TCK502463,CUST105703,2023-07-10,Billing,Email,Urgent,6.1,TRUE,2
TCK502464,CUST110306,2026-06-06,Billing,Phone,Medium,26.5,TRUE,3
TCK502465,CUST109194,2022-10-14,Card Issue,In-App Chat,High,14.6,TRUE,3
TCK502466,CUST102808,2023-06-01,Card Issue,Email,Medium,6.6,TRUE,3
TCK502467,CUST101701,2022-11-20,Complaint,Email,Low,6.3,TRUE,1
TCK502468,CUST100540,2024-11-15,Fraud/Dispute,Twitter/X,Medium,14.3,FALSE,3
TCK502469,CUST104727,2023-12-07,Billing,In-App Chat,Low,12.8,TRUE,4
TCK502470,CUST110347,2024-05-26,Billing,In-App Chat,Low,0.9,TRUE,3
TCK502471,CUST106273,2022-02-25,Card Issue,Phone,High,10.4,TRUE,4
TCK502472,CUST104485,2024-02-09,General,In-App Chat,High,6.3,TRUE,3
TCK502473,CUST107121,2021-10-04,Fraud/Dispute,In-App Chat,High,16,TRUE,4
TCK502474,CUST104919,2021-11-13,General,Email,Medium,5.5,TRUE,5
TCK502475,CUST105648,2021-10-31,General,In-App Chat,High,7,TRUE,2
TCK502476,CUST107615,2022-06-28,Billing,Email,Medium,2,TRUE,3
TCK502477,CUST109766,2025-08-03,Login/Access,In-App Chat,High,19.2,TRUE,5
TCK502478,CUST105162,2021-12-12,Login/Access,Email,Medium,7.3,TRUE,4
TCK502479,CUST103837,2023-05-18,Loan Inquiry,In-App Chat,Low,20.8,TRUE,5
TCK502480,CUST110210,2024-02-14,Complaint,In-App Chat,High,23.6,TRUE,2
TCK502481,CUST109543,2022-06-15,Fraud/Dispute,Twitter/X,High,4.2,TRUE,4
TCK502482,CUST109130,2022-10-29,Complaint,Email,High,7.5,TRUE,4
TCK502483,CUST102022,2021-05-17,Billing,In-App Chat,Medium,9.4,TRUE,4
TCK502484,CUST108802,2024-10-02,General,Phone,Low,14.2,TRUE,5
TCK502485,CUST105624,2025-10-18,Loan Inquiry,Email,Medium,1.2,TRUE,5
TCK502486,CUST101840,2022-05-19,General,In-App Chat,Low,77.3,TRUE,5
TCK502487,CUST110110,2026-03-05,Complaint,In-App Chat,Medium,21.7,TRUE,5
TCK502488,CUST100557,2023-04-01,Fraud/Dispute,In-App Chat,Medium,9,TRUE,5
TCK502489,CUST103881,2025-01-28,General,In-App Chat,Low,3.5,TRUE,4
TCK502490,CUST109665,2026-02-18,Loan Inquiry,In-App Chat,Low,29.8,TRUE,4
TCK502491,CUST110407,2025-08-10,General,Twitter/X,Medium,4.6,TRUE,3
TCK502492,CUST110702,2023-11-18,Card Issue,Twitter/X,Low,11.7,TRUE,2
TCK502493,CUST103623,2021-10-12,Complaint,In-App Chat,Urgent,4.6,TRUE,4
TCK502494,CUST107339,2023-05-03,Login/Access,Phone,Low,24.6,TRUE,4
TCK502495,CUST103269,2022-10-01,Loan Inquiry,Twitter/X,Low,10.6,TRUE,4
TCK502496,CUST108132,2022-08-14,Complaint,Email,Medium,8.2,TRUE,5
TCK502497,CUST106776,2021-08-10,Card Issue,In-App Chat,High,21.6,TRUE,2
TCK502498,CUST108649,2024-05-08,Loan Inquiry,In-App Chat,Low,5.4,FALSE,2
TCK502499,CUST106959,2023-07-04,Card Issue,Email,Low,10.9,TRUE,5
TCK502500,CUST101887,2022-01-27,Card Issue,Twitter/X,Low,9.7,TRUE,5
TCK502501,CUST101211,2022-12-23,Card Issue,Email,Low,12.6,TRUE,5
TCK502502,CUST104806,2021-05-17,Billing,Email,High,6.4,TRUE,5
TCK502503,CUST108840,2024-09-08,Loan Inquiry,Email,Low,32.5,TRUE,4
TCK502504,CUST101832,2024-05-25,Login/Access,In-App Chat,Low,15.4,TRUE,4
TCK502505,CUST106477,2024-03-24,Card Issue,In-App Chat,Low,28.1,TRUE,2
TCK502506,CUST106404,2025-10-13,General,In-App Chat,Low,5.5,FALSE,2
TCK502507,CUST102392,2025-06-26,Billing,Email,Medium,4.8,TRUE,5
TCK502508,CUST103074,2025-11-12,Fraud/Dispute,In-App Chat,High,21.5,TRUE,4
TCK502509,CUST107741,2025-04-12,Complaint,Phone,Medium,5.5,TRUE,5
TCK502510,CUST110614,2024-09-13,General,In-App Chat,Urgent,3.7,TRUE,5
TCK502511,CUST108988,2022-02-24,Billing,Phone,High,1.1,TRUE,4
TCK502512,CUST107910,2022-12-04,Fraud/Dispute,Email,High,10.9,TRUE,5
TCK502513,CUST106193,2023-12-15,Loan Inquiry,In-App Chat,Low,6.8,TRUE,5
TCK502514,CUST100852,2022-03-23,Billing,Twitter/X,Medium,3.6,TRUE,4
TCK502515,CUST105949,2022-02-20,Billing,In-App Chat,High,5,TRUE,3
TCK502516,CUST107882,2024-08-11,Login/Access,In-App Chat,Medium,27.8,TRUE,4
TCK502517,CUST102678,2025-01-13,Complaint,Twitter/X,High,3.5,TRUE,2
TCK502518,CUST102433,2023-12-25,Login/Access,Phone,High,1.1,TRUE,2
TCK502519,CUST106267,2021-06-07,Billing,In-App Chat,High,24.7,TRUE,5
TCK502520,CUST109357,2024-01-17,Billing,Email,High,11.1,TRUE,5
TCK502521,CUST110611,2025-11-01,Loan Inquiry,Phone,High,3.2,TRUE,4
TCK502522,CUST102422,2023-05-18,Loan Inquiry,Twitter/X,Medium,2.7,TRUE,5
TCK502523,CUST100552,2022-06-28,General,Twitter/X,Urgent,9.3,TRUE,4
TCK502524,CUST104886,2022-05-28,Fraud/Dispute,In-App Chat,High,9.5,TRUE,5
TCK502525,CUST108696,2023-05-20,Loan Inquiry,Twitter/X,Medium,10.4,TRUE,2
TCK502526,CUST107220,2025-07-14,Fraud/Dispute,In-App Chat,Urgent,22.3,TRUE,4
TCK502527,CUST101969,2025-01-03,Loan Inquiry,Phone,Low,28.2,TRUE,4
TCK502528,CUST100478,2026-02-15,General,Phone,Medium,16.3,TRUE,4
TCK502529,CUST107111,2024-09-04,Billing,Phone,Low,8.9,TRUE,4
TCK502530,CUST105125,2021-01-16,Billing,In-App Chat,Medium,10.7,TRUE,5
TCK502531,CUST101378,2023-08-23,Billing,Email,Low,21,TRUE,3
TCK502532,CUST104424,2024-06-09,Login/Access,Phone,Medium,11.6,TRUE,5
TCK502533,CUST102496,2026-03-19,Loan Inquiry,Twitter/X,Urgent,11.5,TRUE,5
TCK502534,CUST108689,2026-05-29,Complaint,Email,Low,1.8,TRUE,4
TCK502535,CUST100064,2024-10-04,Fraud/Dispute,In-App Chat,Low,16.1,TRUE,4
TCK502536,CUST101977,2025-01-31,Complaint,In-App Chat,Low,13.8,TRUE,5
TCK502537,CUST100954,2021-01-24,Card Issue,Phone,Medium,3.8,TRUE,5
TCK502538,CUST103107,2024-08-20,Loan Inquiry,In-App Chat,Medium,12.9,TRUE,5
TCK502539,CUST108817,2022-09-14,Login/Access,Phone,Medium,14.7,TRUE,2
TCK502540,CUST110141,2025-05-14,General,In-App Chat,High,7.9,TRUE,4
TCK502541,CUST105170,2024-07-29,General,In-App Chat,Low,7.6,TRUE,4
TCK502542,CUST110274,2023-12-05,Billing,Twitter/X,Low,4.2,FALSE,2
TCK502543,CUST102439,2024-12-22,Login/Access,In-App Chat,Low,11.3,TRUE,4
TCK502544,CUST109516,2021-10-27,Fraud/Dispute,In-App Chat,Medium,9.8,TRUE,4
TCK502545,CUST106414,2022-05-21,General,In-App Chat,Low,15.6,TRUE,3
TCK502546,CUST100737,2024-09-16,Billing,Email,Medium,3.4,TRUE,5
TCK502547,CUST109656,2021-06-19,Complaint,Email,Low,21.8,TRUE,5
TCK502548,CUST100287,2021-07-27,Billing,In-App Chat,Low,12.1,FALSE,2
TCK502549,CUST103860,2023-01-29,Fraud/Dispute,Phone,High,9.3,TRUE,4
TCK502550,CUST106939,2021-11-18,Login/Access,Phone,Medium,7.3,TRUE,1
TCK502551,CUST108520,2023-02-05,Login/Access,In-App Chat,Low,41.6,TRUE,4
TCK502552,CUST100865,2021-09-11,Complaint,In-App Chat,Medium,10.5,TRUE,5
TCK502553,CUST102899,2023-09-12,Login/Access,Phone,Medium,16.3,TRUE,4
TCK502554,CUST108450,2025-06-25,Complaint,In-App Chat,Medium,22,TRUE,4
TCK502555,CUST106345,2022-09-27,Card Issue,Twitter/X,Low,6.1,TRUE,4
TCK502556,CUST106155,2023-05-15,Billing,In-App Chat,Medium,3.3,TRUE,5
TCK502557,CUST106602,2023-09-16,General,Twitter/X,Medium,8.3,TRUE,5
TCK502558,CUST101825,2023-10-07,General,In-App Chat,Medium,18.4,TRUE,5
TCK502559,CUST105405,2024-04-28,Complaint,In-App Chat,Medium,5,TRUE,4
TCK502560,CUST101173,2024-07-29,Login/Access,In-App Chat,Low,26.4,TRUE,3
TCK502561,CUST110212,2021-05-24,Login/Access,Phone,High,10.1,TRUE,4
TCK502562,CUST109213,2022-10-31,Billing,Email,Medium,9.5,TRUE,5
TCK502563,CUST100478,2022-10-04,Loan Inquiry,Phone,Medium,9.8,TRUE,3
TCK502564,CUST106877,2022-07-03,Complaint,In-App Chat,Medium,15.8,TRUE,5
TCK502565,CUST101110,2025-03-27,Loan Inquiry,In-App Chat,Low,15.3,TRUE,3
TCK502566,CUST110171,2023-07-10,Fraud/Dispute,Phone,Medium,8.4,TRUE,3
TCK502567,CUST106129,2024-05-16,Fraud/Dispute,Twitter/X,High,6.8,TRUE,3
TCK502568,CUST103646,2025-07-25,Loan Inquiry,In-App Chat,Medium,4,TRUE,5
TCK502569,CUST104528,2021-08-10,Fraud/Dispute,In-App Chat,High,18.2,TRUE,5
TCK502570,CUST101844,2022-01-03,General,In-App Chat,Low,6,TRUE,5
TCK502571,CUST105281,2023-02-22,Loan Inquiry,Email,Medium,43.2,TRUE,3
TCK502572,CUST110756,2024-05-02,General,Email,Medium,7.8,TRUE,5
TCK502573,CUST110000,2025-08-31,General,In-App Chat,High,20.9,TRUE,5
TCK502574,CUST107447,2021-01-04,Login/Access,In-App Chat,Medium,10.5,TRUE,5
TCK502575,CUST108468,2023-04-12,General,Phone,High,20.1,TRUE,5
TCK502576,CUST105451,2022-05-02,Card Issue,Email,Urgent,15.6,TRUE,5
TCK502577,CUST100203,2021-01-15,Fraud/Dispute,In-App Chat,Urgent,18.4,TRUE,4
TCK502578,CUST101394,2025-04-19,Complaint,In-App Chat,Medium,4.5,TRUE,4
TCK502579,CUST108296,2023-10-21,Complaint,Twitter/X,Medium,2.1,TRUE,5
TCK502580,CUST108128,2023-01-03,Login/Access,Email,Low,12.3,TRUE,3
TCK502581,CUST103736,2021-12-02,Fraud/Dispute,In-App Chat,High,7.7,TRUE,4
TCK502582,CUST107001,2026-03-06,Login/Access,Email,Urgent,7.1,TRUE,5
TCK502583,CUST102835,2025-05-01,Login/Access,Twitter/X,Medium,9,TRUE,4
TCK502584,CUST100299,2022-03-24,Card Issue,Phone,Low,11.8,TRUE,4
TCK502585,CUST107421,2025-03-21,Loan Inquiry,Twitter/X,Low,9.3,TRUE,5
TCK502586,CUST106058,2023-12-04,Billing,Email,Medium,5.3,TRUE,3
TCK502587,CUST108488,2023-11-14,General,In-App Chat,High,8.7,TRUE,4
TCK502588,CUST100209,2025-10-30,Card Issue,Phone,High,4.7,TRUE,5
TCK502589,CUST108047,2025-03-15,Login/Access,Phone,High,11.6,TRUE,4
TCK502590,CUST109387,2021-04-14,Login/Access,Email,Low,10.1,TRUE,3
TCK502591,CUST102397,2022-03-04,Login/Access,Twitter/X,Low,25.6,TRUE,5
TCK502592,CUST102536,2021-09-22,Billing,Email,High,25.2,TRUE,5
TCK502593,CUST104835,2024-11-18,Card Issue,In-App Chat,High,7.7,TRUE,4
TCK502594,CUST104290,2026-02-16,Billing,In-App Chat,High,7.7,TRUE,4
TCK502595,CUST106242,2025-06-23,Billing,In-App Chat,Low,19.6,TRUE,5
TCK502596,CUST100504,2025-05-19,Billing,Email,Medium,16.3,TRUE,4
TCK502597,CUST107656,2026-03-22,Billing,Phone,Medium,14.3,TRUE,4
TCK502598,CUST105337,2022-03-13,Loan Inquiry,In-App Chat,Low,7.1,TRUE,4
TCK502599,CUST110630,2022-01-12,Login/Access,In-App Chat,Urgent,6.7,TRUE,1
TCK502600,CUST104019,2022-03-05,Billing,In-App Chat,High,12.3,TRUE,5
TCK502601,CUST110618,2022-12-07,General,Twitter/X,Medium,8.4,TRUE,4
TCK502602,CUST105169,2021-10-07,Billing,Twitter/X,Medium,50.3,TRUE,1
TCK502603,CUST105029,2024-06-09,Billing,In-App Chat,Medium,24.1,TRUE,4
TCK502604,CUST107208,2022-12-03,Billing,Twitter/X,Urgent,10.2,TRUE,5
TCK502605,CUST103338,2024-12-24,Login/Access,Email,Low,5.7,TRUE,5
TCK502606,CUST105633,2022-12-12,General,In-App Chat,Medium,6.7,TRUE,3
TCK502607,CUST105661,2021-08-04,Fraud/Dispute,In-App Chat,Medium,14.4,TRUE,3
TCK502608,CUST109545,2023-10-22,Card Issue,Phone,Medium,14,TRUE,5
TCK502609,CUST109296,2026-04-26,Complaint,In-App Chat,Low,11.1,TRUE,2
TCK502610,CUST103842,2024-01-16,General,Email,Low,14.2,TRUE,4
TCK502611,CUST102442,2021-03-11,Billing,In-App Chat,Medium,5.2,TRUE,5
TCK502612,CUST106990,2022-01-05,Login/Access,In-App Chat,Low,15.5,TRUE,5
TCK502613,CUST106450,2025-07-31,General,Phone,Medium,14.4,TRUE,5
TCK502614,CUST110425,2021-12-16,Billing,Phone,Low,3.7,TRUE,4
TCK502615,CUST103717,2023-06-11,Complaint,In-App Chat,Low,3.6,TRUE,4
TCK502616,CUST110276,2024-08-09,Login/Access,In-App Chat,Low,3.7,TRUE,5
TCK502617,CUST104281,2023-09-06,Login/Access,Email,Low,9.2,TRUE,3
TCK502618,CUST100343,2026-06-11,Login/Access,Phone,High,23.4,FALSE,2
TCK502619,CUST103495,2024-11-24,Login/Access,In-App Chat,Low,7.3,TRUE,3
TCK502620,CUST106889,2021-07-05,Billing,Twitter/X,Low,7.6,TRUE,4
TCK502621,CUST102439,2022-02-19,Billing,In-App Chat,High,1.8,TRUE,1
TCK502622,CUST101404,2025-04-01,Complaint,In-App Chat,Low,1.9,TRUE,2
TCK502623,CUST110007,2023-11-16,Loan Inquiry,Twitter/X,Medium,8.4,TRUE,2
TCK502624,CUST104458,2024-09-03,General,In-App Chat,Low,12.5,TRUE,4
TCK502625,CUST103422,2022-07-20,Login/Access,In-App Chat,High,17,TRUE,4
TCK502626,CUST103851,2025-02-27,Login/Access,Phone,Urgent,2.1,TRUE,3
TCK502627,CUST105204,2022-01-21,General,In-App Chat,High,4.7,TRUE,4
TCK502628,CUST107307,2023-10-06,Fraud/Dispute,Phone,Medium,16.3,TRUE,3
TCK502629,CUST104231,2023-07-31,General,Phone,Medium,2.3,TRUE,4
TCK502630,CUST100506,2022-06-27,Billing,Email,Low,4.2,TRUE,4
TCK502631,CUST103560,2021-07-10,Card Issue,Email,Urgent,12.4,TRUE,4
TCK502632,CUST106497,2025-11-29,Fraud/Dispute,Email,Low,8.1,TRUE,4
TCK502633,CUST101980,2023-08-04,Login/Access,Twitter/X,Low,7.2,TRUE,3
TCK502634,CUST109512,2022-03-28,Card Issue,Phone,Medium,3.2,TRUE,5
TCK502635,CUST104001,2024-10-19,General,In-App Chat,Medium,15.2,FALSE,1
TCK502636,CUST105125,2023-05-07,Billing,In-App Chat,High,6.2,TRUE,2
TCK502637,CUST108086,2021-07-22,Complaint,Phone,Urgent,6.8,TRUE,4
TCK502638,CUST102982,2022-08-08,Login/Access,In-App Chat,Medium,35.1,TRUE,4
TCK502639,CUST109958,2025-05-31,Login/Access,Email,Medium,5.3,TRUE,3
TCK502640,CUST107709,2023-03-08,General,In-App Chat,Low,25.9,TRUE,5
TCK502641,CUST108894,2024-05-03,Login/Access,Twitter/X,High,8.5,TRUE,5
TCK502642,CUST105509,2022-11-19,Fraud/Dispute,In-App Chat,High,1.7,TRUE,3
TCK502643,CUST104179,2021-03-03,Loan Inquiry,Email,Low,4.5,TRUE,5
TCK502644,CUST101421,2024-08-16,Login/Access,In-App Chat,Low,8.4,TRUE,4
TCK502645,CUST100383,2025-05-09,Card Issue,Phone,High,12,TRUE,5
TCK502646,CUST101021,2021-10-05,Fraud/Dispute,Email,Low,16.3,FALSE,1
TCK502647,CUST105277,2021-05-28,Fraud/Dispute,Email,Medium,25.5,TRUE,1
TCK502648,CUST107810,2022-05-23,General,Phone,Medium,2.4,TRUE,3
TCK502649,CUST110129,2026-03-05,Complaint,Phone,High,10.4,TRUE,3
TCK502650,CUST110965,2024-02-11,Card Issue,In-App Chat,High,4.7,TRUE,5
TCK502651,CUST105434,2022-04-29,Complaint,In-App Chat,High,4.5,TRUE,5
TCK502652,CUST102786,2021-10-05,Billing,In-App Chat,Low,20.2,TRUE,5
TCK502653,CUST105266,2021-09-30,Card Issue,Phone,High,8.6,TRUE,4
TCK502654,CUST110491,2025-11-16,Loan Inquiry,Twitter/X,Low,11.8,TRUE,5
TCK502655,CUST106245,2022-06-06,General,In-App Chat,Urgent,2.6,TRUE,4
TCK502656,CUST107948,2022-11-22,Login/Access,Phone,Medium,24.5,TRUE,4
TCK502657,CUST100312,2023-10-31,Card Issue,In-App Chat,Medium,15.6,TRUE,5
TCK502658,CUST100391,2022-01-21,Login/Access,Email,Medium,3.7,TRUE,5
TCK502659,CUST109493,2025-03-07,Login/Access,In-App Chat,Medium,4.6,FALSE,2
TCK502660,CUST106132,2025-02-26,Complaint,In-App Chat,Medium,25.6,TRUE,4
TCK502661,CUST101838,2025-10-18,Complaint,Email,High,13.7,FALSE,1
TCK502662,CUST103607,2024-11-20,Complaint,In-App Chat,Medium,12.3,TRUE,3
TCK502663,CUST107628,2023-09-08,Card Issue,Twitter/X,Urgent,11.4,TRUE,3
TCK502664,CUST100461,2022-06-30,Login/Access,In-App Chat,Urgent,16.4,TRUE,5
TCK502665,CUST104134,2024-11-27,Complaint,In-App Chat,Urgent,3.6,FALSE,2
TCK502666,CUST101821,2021-11-26,General,In-App Chat,High,9.9,TRUE,5
TCK502667,CUST100162,2025-08-21,Card Issue,Phone,Low,31,TRUE,5
TCK502668,CUST103880,2025-01-26,Fraud/Dispute,Email,High,7.7,TRUE,2
TCK502669,CUST101298,2023-03-20,Loan Inquiry,In-App Chat,High,12.8,TRUE,3
TCK502670,CUST103414,2023-09-29,Card Issue,In-App Chat,Medium,13.5,FALSE,2
TCK502671,CUST101295,2024-01-30,Fraud/Dispute,In-App Chat,Medium,8.5,TRUE,4
TCK502672,CUST104800,2025-01-11,Fraud/Dispute,In-App Chat,Medium,16.2,TRUE,5
